id,type,grdp,regpop,deaths,drink,hdrink,smoke,aged,divorce,medrate,gcomp,vehipc,accpv,dumppc,deathrate,pctmale,accpc
15,3,5779531.33333333,482830.666666667,1884.33333333333,62.9333333333333,16,18.5666666666667,10.3833333333333,1.7,6.09666666666667,98.0966666666667,0.306666666666667,8.23333333333333,0.663333333333333,392.4,49.5195539480515,2.52526666666667
16,3,9663398,589906.333333333,2547,62.1,14.8,20.9666666666667,11.4566666666667,1.9,6.05333333333333,95.6266666666667,0.323333333333333,7.68333333333333,0.733333333333333,439.9,48.8820891801505,2.48143333333333
17,3,11295227.6666667,421824.666666667,1730.33333333333,61.5666666666667,16.2333333333333,21.2333333333333,12.5633333333333,1.93333333333333,8.97666666666667,99.55,0.33,8.76,0.756666666666667,413.366666666667,49.8868609559104,2.88966666666667
18,3,13974267,236711,1147,63.9666666666667,19.7,24.1333333333333,12.95,2.43333333333333,8.26,104.2,0.35,8.93,1.03,491,51.0282941769496,3.11693333333333
19,3,26562519.6666667,377156.333333333,1635.66666666667,62.8333333333333,16.6,20.3333333333333,13.3666666666667,1.93333333333333,15.0866666666667,100.113333333333,0.383333333333333,12.8933333333333,1.02,439.133333333333,50.028281477084,4.94846666666667
20,3,5066575,403036,1636,63.7666666666667,14.9,19.4333333333333,13.2866666666667,1.63333333333333,7.44666666666667,96.2666666666667,0.253333333333333,11.0233333333333,0.756666666666667,409.866666666667,49.0487561086254,2.79366666666667
21,3,5237008,509900,2067.33333333333,62.5,16.6333333333333,22.1333333333333,12.6566666666667,1.9,4.82,102.226666666667,0.236666666666667,10.7066666666667,0.673333333333333,410.133333333333,50.5505184678605,2.5311
22,3,28407430,447878,1426.66666666667,64.4,13.7666666666667,17.2,10.9733333333333,1.36666666666667,7.17,92.64,0.4,11.1366666666667,1.24666666666667,324.2,48.0895711785528,4.45466666666667
23,3,57530970.3333333,573908,1793,62.6666666666667,13.6333333333333,18.4333333333333,10.4166666666667,1.53333333333333,12.96,92.0633333333333,0.423333333333333,14.0333333333333,1.29666666666667,318.633333333333,47.9338242926474,5.94083333333333
24,3,20872724.3333333,660957,2160.33333333333,66.8,13.8333333333333,18.6333333333333,10.2866666666667,1.63333333333333,9.51,95.3633333333333,0.33,9.59333333333333,0.86,330.166666666667,48.8132455802518,3.16466666666667
25,3,7115738,459807.666666667,1847.66666666667,63.2333333333333,15.7666666666667,19.6,11.2633333333333,1.83333333333333,13.1066666666667,99.3966666666667,0.3,8.78,0.95,401.566666666667,49.8486612845863,2.63313333333333
26,3,2885028,45920.3333333333,374.333333333333,63.6,21.2,25.8666666666667,20.5733333333333,2.5,35.5,96.5966666666667,0.473333333333333,13.8333333333333,1.97333333333333,833.066666666667,49.1343169937328,6.49923333333333
27,3,2229420.66666667,115683.666666667,982.666666666667,64.5666666666667,19.6333333333333,23.5333333333333,20.2766666666667,2.3,42.5866666666667,96.75,0.25,13.7066666666667,1.05,861.066666666667,49.1739868249311,3.42433333333333
28,3,4634100.33333333,92153.3333333333,823.333333333333,62.8,21.9,24.8666666666667,21.6366666666667,2.5,33.19,98.47,0.39,14.0366666666667,1.08,902.433333333333,49.6145195791935,5.2573
29,3,1723139,129283,1110,62.6,18.7,23.7,20.45,2.33333333333333,12.0066666666667,98.54,0.266666666666667,9.16333333333333,0.98,862.266666666667,49.6322150873031,2.4434
30,3,7767448.33333333,381825.333333333,2399.33333333333,67.8,20.7333333333333,23.1666666666667,15.3633333333333,1.9,17.3,96.11,0.34,9.90333333333333,0.986666666666667,633.466666666667,49.0081268365695,3.36713333333333
31,3,3272865,273851,1417.33333333333,64.1666666666667,18.9333333333333,21.7666666666667,14.1,1.8,21.39,96.7566666666667,0.323333333333333,9.81,0.88,521.533333333333,49.1757168146734,3.17236666666667
32,3,5044969.66666667,282956.333333333,1653.66666666667,64.9,18.4333333333333,21.4666666666667,15.59,1.86666666666667,11.9,97.0133333333333,0.33,7.84333333333333,0.82,586.133333333333,49.2419573815099,2.58523333333333
33,3,2516104.33333333,309220,1555,64.6333333333333,16.9,20.4666666666667,11.75,2,14.7966666666667,99.0733333333333,0.33,6.20333333333333,0.903333333333333,506.366666666667,49.7672368393199,2.0473
34,3,6352465.33333333,422067.333333333,2126.33333333333,60.7,18.2,22.5333333333333,12.9033333333333,1.86666666666667,14.7466666666667,94.7266666666667,0.37,7.28333333333333,0.936666666666667,507.366666666667,48.6458581790577,2.69096666666667
35,3,6098682.66666667,338585,1894,64.7333333333333,18.2,22.5333333333333,13.1366666666667,2.13333333333333,22.2633333333333,100.016666666667,0.33,8.41666666666667,0.953333333333333,560.7,50.0041617936135,2.7741
36,3,4497920.33333333,246835.333333333,1493.66666666667,63.5666666666667,18,21.1,15.2933333333333,1.73333333333333,22.6366666666667,96.8533333333333,0.35,9.16,0.926666666666667,607.866666666667,49.2007183960257,3.20123333333333
37,3,12056517.6666667,94378.6666666667,469.333333333333,61.8,17.1333333333333,21.5333333333333,12.24,2.06666666666667,3.54,107.643333333333,0.593333333333333,9.57666666666667,1.09666666666667,545.366666666667,51.8401129649765,5.68743333333333
38,3,5569636.66666667,208666,1118.66666666667,65.1666666666667,17.2333333333333,20.5333333333333,14.74,1.86666666666667,23.92,96.3866666666667,0.446666666666667,6.24666666666667,0.893333333333333,541.233333333333,49.079650467746,2.78456666666667
39,3,2260230,179199.666666667,1054,61.6333333333333,17.4333333333333,20.5,16.5166666666667,2.06666666666667,22.6866666666667,91.8833333333333,0.356666666666667,9.58666666666667,0.906666666666667,596.466666666667,47.8846361426111,3.4033
